"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type"
"CHEMBL1591";"DEMECLOCYCLINE";"4.0";"464.86";"1";"0.26";"Demeclocycline";"CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)ccc(Cl)c4[C@@H](O)[C@H]3C[C@@H]12";"Activity";"";"";"";"";"";"Not Active";"";"";"";"";"";"0";"CHEMBL965584";"Inhibition of bovine brain MAOB";"B";"BAO_0000019";"assay format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL2756";"Monoamine oxidase B";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1152129";"1";"Scientific Literature";"J Med Chem";"2008";"None";"";""
"CHEMBL293335";"";"None";"265.36";"0";"3.95";"14o";"CN1CC=C(Oc2ccccc2-c2ccccc2)CC1";"k cat/Km";"'='";"132.0";"mM-1 min-1";"";"";"";"";"";"";"";"";"0";"CHEMBL848874";"Ratio of catalytic constant and Michaelis-Menten constant for MAO-B.";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL2756";"Monoamine oxidase B";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1128681";"1";"Scientific Literature";"J Med Chem";"1995";"None";"";""
"CHEMBL3408924";"";"None";"475.35";"0";"3.90";"9e";"O=C(Cn1c(=O)c(Cc2ccccc2)nc2ccccc21)N/N=C/c1ccc(Br)cc1";"IC50";"'='";"26000.0";"nM";"4.58";"";"";"UO_0000065";"9.65";"0.20";"0.69";"6.01";"0";"CHEMBL3413249";"Inhibition of bovine brain MAO-B preincubated for 60 mins before substrate addition by fluorimetric method";"B";"BAO_0000019";"assay format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL2756";"Monoamine oxidase B";"Bos taurus";"SINGLE PROTEIN";"CHEMBL3407425";"1";"Scientific Literature";"Eur J Med Chem";"2015";"None";"";""
"CHEMBL47794";"";"None";"115.22";"0";"1.74";"13";"CCCCCN(C)C";"Ki";"'='";"2100000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL715870";"Inhibition of Monoamine oxidase-B from Bovine liver";"B";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2756";"Monoamine oxidase B";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1127022";"1";"Scientific Literature";"J Med Chem";"1993";"None";"";""
"CHEMBL55602";"";"None";"234.25";"0";"2.19";"14k";"CN1CC=C(Oc2cccc([N+](=O)[O-])c2)CC1";"k cat/Km";"'='";"1410.0";"mM-1 min-1";"";"";"";"";"";"";"";"";"0";"CHEMBL848874";"Ratio of catalytic constant and Michaelis-Menten constant for MAO-B.";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL2756";"Monoamine oxidase B";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1128681";"1";"Scientific Literature";"J Med Chem";"1995";"None";"";""
"CHEMBL54157";"";"None";"214.27";"0";"1.61";"27";"CN1CC=C(n2nnc3ccccc32)CC1";"k cat";"'='";"54.0";"min-1";"";"";"";"";"";"";"";"";"0";"CHEMBL728379";"Kcat against bovine liver Monoamine oxidase B";"B";"BAO_0000019";"assay format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL2756";"Monoamine oxidase B";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1132216";"1";"Scientific Literature";"J Med Chem";"1999";"None";"";""
"CHEMBL24172";"";"None";"173.26";"0";"2.41";"MPTP";"CN1CC=C(c2ccccc2)CC1";"TN";"'='";"204.0";"uM min-1";"";"";"";"";"";"";"";"";"0";"CHEMBL715309";"Turnover number against MAO B (umol of substrate/min per umol of enzyme).";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL2756";"Monoamine oxidase B";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1127042";"1";"Scientific Literature";"J Med Chem";"1993";"None";"";""
"CHEMBL23319";"KYNURAMINE";"None";"164.21";"0";"0.80";"Kynuyramine";"NCCC(=O)c1ccccc1N";"Km";"'='";"84000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL715308";"Michaelis-Menten constant against MAO B.";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL2756";"Monoamine oxidase B";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1127042";"1";"Scientific Literature";"J Med Chem";"1993";"None";"";""
"CHEMBL23475";"";"None";"207.34";"0";"2.94";"10c";"CN1CC=C(CCc2ccsc2)CC1";"Km";"'='";"57000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL715308";"Michaelis-Menten constant against MAO B.";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL2756";"Monoamine oxidase B";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1127042";"1";"Scientific Literature";"J Med Chem";"1993";"None";"";""
"CHEMBL57299";"";"None";"265.36";"0";"3.95";"14n";"CN1CC=C(Oc2cccc(-c3ccccc3)c2)CC1";"k cat/Km";"'='";"637.0";"mM-1 min-1";"";"";"";"";"";"";"";"";"0";"CHEMBL848874";"Ratio of catalytic constant and Michaelis-Menten constant for MAO-B.";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL2756";"Monoamine oxidase B";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1128681";"1";"Scientific Literature";"J Med Chem";"1995";"None";"";""
"CHEMBL62153";"";"None";"249.36";"0";"4.07";"23";"CN1CC=C(c2ccccc2-c2ccccc2)CC1";"Vmax";"'='";"20.0";"";"";"";"";"";"";"";"";"";"0";"CHEMBL732520";"Tested for maximum velocity of monoamine oxidase B catalyzed oxidation";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2756";"Monoamine oxidase B";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1130072";"1";"Scientific Literature";"J Med Chem";"1997";"None";"";""
"CHEMBL282034";"";"None";"193.31";"0";"2.55";"10b";"CN1CC=C(Cc2ccsc2)CC1";"Km";"'='";"195000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL715308";"Michaelis-Menten constant against MAO B.";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL2756";"Monoamine oxidase B";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1127042";"1";"Scientific Literature";"J Med Chem";"1993";"None";"";""
"CHEMBL2114432";"";"None";"227.35";"0";"3.73";"6 (RS)";"CC=C=CCN(C)[C@H]1CCCc2ccccc21";"Ki";"'='";"150000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL729339";"In vitro inhibition of bovine monoamine oxidase B.";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL2756";"Monoamine oxidase B";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1124175";"1";"Scientific Literature";"J Med Chem";"1988";"None";"";""
"CHEMBL17042";"";"None";"209.29";"0";"1.63";"1c";"NCC12C3C4C1C1C2C3C41c1ccccc1";"Ki";"'='";"120000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL734187";"Inhibition constant was evaluated against mitochondrial Monoamine oxidase B";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2756";"Monoamine oxidase B";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1129988";"1";"Scientific Literature";"J Med Chem";"1997";"None";"";""
"CHEMBL2178981";"";"None";"384.82";"0";"3.59";"9b";"Cc1c(C)c2ccc(OCC(=O)N/N=C/c3ccc(Cl)cc3)cc2oc1=O";"Ki";"'='";"522.0";"nM";"6.28";"";"";"UO_0000065";"16.33";"0.32";"2.69";"7.77";"0";"CHEMBL2183304";"Inhibition of bovine brain MAOB using kinuramine as substrate preincubated for 30 mins prior to substrate addition measured after 30 mins by fluorometric assay";"B";"BAO_0000019";"assay format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL2756";"Monoamine oxidase B";"Bos taurus";"SINGLE PROTEIN";"CHEMBL2176872";"1";"Scientific Literature";"J Med Chem";"2012";"None";"";""
"CHEMBL2178436";"";"None";"471.92";"0";"3.74";"6b";"Cc1c(C)c2ccc(OCC(=O)NN3C(=O)CS/C3=N\c3ccc(Cl)cc3)cc2oc1=O";"Ki";"'='";"574.0";"nM";"6.24";"";"";"UO_0000065";"13.22";"0.27";"2.50";"6.17";"0";"CHEMBL2183304";"Inhibition of bovine brain MAOB using kinuramine as substrate preincubated for 30 mins prior to substrate addition measured after 30 mins by fluorometric assay";"B";"BAO_0000019";"assay format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL2756";"Monoamine oxidase B";"Bos taurus";"SINGLE PROTEIN";"CHEMBL2176872";"1";"Scientific Literature";"J Med Chem";"2012";"None";"";""
"CHEMBL2178428";"";"None";"417.49";"0";"2.80";"3f";"Cc1c(C)c2ccc(OCc3nnc(SCCN4CCOCC4)o3)cc2oc1=O";"Ki";"'='";"571.0";"nM";"6.24";"";"";"UO_0000065";"14.95";"0.29";"3.44";"6.87";"0";"CHEMBL2183304";"Inhibition of bovine brain MAOB using kinuramine as substrate preincubated for 30 mins prior to substrate addition measured after 30 mins by fluorometric assay";"B";"BAO_0000019";"assay format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL2756";"Monoamine oxidase B";"Bos taurus";"SINGLE PROTEIN";"CHEMBL2176872";"1";"Scientific Literature";"J Med Chem";"2012";"None";"";""
"CHEMBL24172";"";"None";"173.26";"0";"2.41";"1";"CN1CC=C(c2ccccc2)CC1";"k cat";"'='";"204.0";"min-1";"";"";"";"";"";"";"";"";"0";"CHEMBL734196";"Catalytic constant was measured against monoamine oxidase B (MAO-B) from beef liver";"B";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2756";"Monoamine oxidase B";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1129640";"1";"Scientific Literature";"J Med Chem";"1996";"None";"";""
"CHEMBL23918";"";"None";"223.32";"0";"3.56";"8a";"CN1CC=C(c2ccc3ccccc3c2)CC1";"Ratio";"'='";"2216.0";"";"";"";"";"";"";"";"";"";"0";"CHEMBL850385";"Ratio between TN and Km against MAO A";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL2756";"Monoamine oxidase B";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1127042";"1";"Scientific Literature";"J Med Chem";"1993";"None";"";""
"CHEMBL23918";"";"None";"223.32";"0";"3.56";"8a";"CN1CC=C(c2ccc3ccccc3c2)CC1";"TN";"'='";"73.5";"uM min-1";"";"";"";"";"";"";"";"";"0";"CHEMBL715309";"Turnover number against MAO B (umol of substrate/min per umol of enzyme).";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL2756";"Monoamine oxidase B";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1127042";"1";"Scientific Literature";"J Med Chem";"1993";"None";"";""
"CHEMBL23265";"";"None";"237.35";"0";"3.64";"8b";"CN1CC=C(Cc2ccc3ccccc3c2)CC1";"Ratio";"'='";"326.0";"";"";"";"";"";"";"";"";"";"0";"CHEMBL850386";"Ratio of turnover number(TN)and Km for MAO B";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL2756";"Monoamine oxidase B";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1127042";"1";"Scientific Literature";"J Med Chem";"1993";"None";"";""
"CHEMBL385124";"";"None";"277.35";"0";"2.91";"13";"COc1ccc(/C=N/Nc2nc(C)cs2)cc1OC";"Ki";"'='";"7.079";"nM";"8.15";"";"";"UO_0000065";"29.39";"0.59";"5.24";"14.62";"0";"CHEMBL908499";"Inhibition of bovine brain mitochondria MAOB";"B";"BAO_0000252";"mitochondrion format";"Bos taurus";"None";"None";"None";"Mitochondria";"";"";"";"CHEMBL2756";"Monoamine oxidase B";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1141379";"1";"Scientific Literature";"J Med Chem";"2007";"None";"";""
"CHEMBL385122";"";"None";"309.39";"0";"4.26";"12";"COc1ccc(/C=N/Nc2nc(-c3ccccc3)cs2)cc1";"Ki";"'='";"131.83";"nM";"6.88";"";"";"UO_0000065";"22.24";"0.43";"2.62";"14.79";"0";"CHEMBL908499";"Inhibition of bovine brain mitochondria MAOB";"B";"BAO_0000252";"mitochondrion format";"Bos taurus";"None";"None";"None";"Mitochondria";"";"";"";"CHEMBL2756";"Monoamine oxidase B";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1141379";"1";"Scientific Literature";"J Med Chem";"2007";"None";"";""
"CHEMBL23582";"";"None";"201.31";"0";"2.88";"41";"CN1CC=C(CCc2ccccc2)CC1";"Ratio";"'='";"1130.0";"";"";"";"";"";"";"";"";"";"0";"CHEMBL732525";"Ratio of Kcat and KM against monoamine oxidase B (MAO-B) from beef liver was calculated";"B";"BAO_0000019";"assay format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL2756";"Monoamine oxidase B";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1129640";"1";"Scientific Literature";"J Med Chem";"1996";"None";"";""
"CHEMBL99321";"";"None";"187.29";"0";"2.71";"3";"Cc1ccc(C2=CCN(C)CC2)cc1";"k cat";"'='";"175.0";"min-1";"";"";"";"";"";"";"";"";"0";"CHEMBL734196";"Catalytic constant was measured against monoamine oxidase B (MAO-B) from beef liver";"B";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2756";"Monoamine oxidase B";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1129640";"1";"Scientific Literature";"J Med Chem";"1996";"None";"";""
"CHEMBL99321";"";"None";"187.29";"0";"2.71";"3";"Cc1ccc(C2=CCN(C)CC2)cc1";"Km";"'='";"500000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL734193";"Michaelis-Menten constant was measured against monoamine oxidase B (MAO-B) from beef liver";"B";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2756";"Monoamine oxidase B";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1129640";"1";"Scientific Literature";"J Med Chem";"1996";"None";"";""
"CHEMBL330843";"";"None";"212.32";"0";"3.03";"46";"Cc1ccccc1C1=CC=[N+](C2CC2)CC1";"Ratio";"'='";"630.0";"";"";"";"";"";"";"";"";"";"0";"CHEMBL732525";"Ratio of Kcat and KM against monoamine oxidase B (MAO-B) from beef liver was calculated";"B";"BAO_0000019";"assay format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL2756";"Monoamine oxidase B";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1129640";"1";"Scientific Literature";"J Med Chem";"1996";"None";"";""
"CHEMBL56649";"";"None";"219.28";"0";"2.29";"14d";"COc1ccc(OC2=CCN(C)CC2)cc1";"k cat";"'='";"354.0";"min-1";"";"";"";"";"";"";"";"";"0";"CHEMBL732523";"Kinetic value evaluated as catalyzed oxidation rate (kcat).";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL2756";"Monoamine oxidase B";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1128681";"1";"Scientific Literature";"J Med Chem";"1995";"None";"";""
"CHEMBL300444";"";"None";"162.24";"0";"1.73";"19";"CN1CC=C(c2ccc[nH]2)CC1";"Km";"'='";"1800000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL730191";"Km against bovine liver Monoamine oxidase B";"B";"BAO_0000019";"assay format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL2756";"Monoamine oxidase B";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1132216";"1";"Scientific Literature";"J Med Chem";"1999";"None";"";""
"CHEMBL293559";"";"None";"234.25";"0";"2.19";"14j";"CN1CC=C(Oc2ccc([N+](=O)[O-])cc2)CC1";"Km";"'='";"443000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL734192";"Michaelis-Menten constant for Monoamine oxidase B catalyzed oxidation (KM).";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL2756";"Monoamine oxidase B";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1128681";"1";"Scientific Literature";"J Med Chem";"1995";"None";"";""
"CHEMBL282034";"";"None";"193.31";"0";"2.55";"10b";"CN1CC=C(Cc2ccsc2)CC1";"Ratio";"'='";"98.0";"";"";"";"";"";"";"";"";"";"0";"CHEMBL850385";"Ratio between TN and Km against MAO A";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL2756";"Monoamine oxidase B";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1127042";"1";"Scientific Literature";"J Med Chem";"1993";"None";"";""
"CHEMBL23475";"";"None";"207.34";"0";"2.94";"10c";"CN1CC=C(CCc2ccsc2)CC1";"TN";"'='";"50.7";"uM min-1";"";"";"";"";"";"";"";"";"0";"CHEMBL715309";"Turnover number against MAO B (umol of substrate/min per umol of enzyme).";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL2756";"Monoamine oxidase B";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1127042";"1";"Scientific Literature";"J Med Chem";"1993";"None";"";""
"CHEMBL123832";"";"None";"248.35";"0";"3.87";"47";"C1=C(c2cccc3ccccc23)CC[N+](C2CC2)=C1";"Ratio";"";"";"";"";"";"Not Active";"";"";"";"";"";"0";"CHEMBL732526";"Ratio of Kcat and KM against monoamine oxidase B (MAO-B) from beef liver was calculated; NS = no substrate activity demonstarted";"B";"BAO_0000019";"assay format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL2756";"Monoamine oxidase B";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1129640";"1";"Scientific Literature";"J Med Chem";"1996";"None";"";""
"CHEMBL221629";"";"None";"256.25";"0";"4.02";"3f";"Fc1ccc(-c2cc(-c3ccc(F)cc3)[nH]n2)cc1";"IC50";"'='";"100000.0";"nM";"4.00";"";"";"UO_0000065";"15.61";"0.29";"-0.02";"13.95";"0";"CHEMBL912582";"Inhibition of MAO-B in bovine brain mitochondria fluorimetric method";"B";"BAO_0000252";"mitochondrion format";"Bos taurus";"CHEMBL3638188";"Brain";"None";"Mitochondria";"";"";"";"CHEMBL2756";"Monoamine oxidase B";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1141394";"1";"Scientific Literature";"J Med Chem";"2007";"None";"";""
"CHEMBL23487";"";"None";"251.37";"0";"4.03";"8c";"CN1CC=C(CCc2ccc3ccccc3c2)CC1";"Km";"'='";"1030000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL715308";"Michaelis-Menten constant against MAO B.";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL2756";"Monoamine oxidase B";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1127042";"1";"Scientific Literature";"J Med Chem";"1993";"None";"";""
"CHEMBL518194";"EUPAROTIN";"None";"376.41";"0";"0.80";"Euparotin";"C=C1C(=O)O[C@H]2[C@H]1[C@H](OC(=O)/C(C)=C/C)C[C@]1(CO1)[C@@H]1[C@H](O)C=C(C)[C@]21O";"Activity";"";"";"";"";"";"Not Active";"";"";"";"";"";"0";"CHEMBL965584";"Inhibition of bovine brain MAOB";"B";"BAO_0000019";"assay format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL2756";"Monoamine oxidase B";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1152129";"1";"Scientific Literature";"J Med Chem";"2008";"None";"";""
"CHEMBL250952";"EUPACHLORIN ACETATE";"None";"454.90";"0";"1.57";"Eupachlorin acetate";"C=C1C(=O)O[C@H]2[C@H]1[C@H](OC(=O)/C(C)=C\C)C[C@](O)(CCl)[C@@H]1[C@H](OC(C)=O)C=C(C)[C@]21O";"Activity";"";"";"";"";"";"Not Active";"";"";"";"";"";"0";"CHEMBL965584";"Inhibition of bovine brain MAOB";"B";"BAO_0000019";"assay format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL2756";"Monoamine oxidase B";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1152129";"1";"Scientific Literature";"J Med Chem";"2008";"None";"";""
"CHEMBL267719";"ALLOBARBITAL";"-1.0";"208.22";"0";"0.49";"Allobarbital";"C=CCC1(CC=C)C(=O)NC(=O)NC1=O";"Activity";"";"";"";"";"";"Not Active";"";"";"";"";"";"0";"CHEMBL965583";"Inhibition of bovine liver MAOB";"B";"BAO_0000019";"assay format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL2756";"Monoamine oxidase B";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1152129";"1";"Scientific Literature";"J Med Chem";"2008";"None";"";""
"CHEMBL344760";"AMINOTHIAZOLE";"-1.0";"100.15";"0";"0.73";"Aminothiazoline";"Nc1nccs1";"Activity";"";"";"";"";"";"Not Active";"";"";"";"";"";"0";"CHEMBL965584";"Inhibition of bovine brain MAOB";"B";"BAO_0000019";"assay format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL2756";"Monoamine oxidase B";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1152129";"1";"Scientific Literature";"J Med Chem";"2008";"None";"";""
"CHEMBL418995";"AMINEPTINE";"4.0";"337.46";"0";"4.50";"Amineptine";"O=C(O)CCCCCCNC1c2ccccc2CCc2ccccc21";"Activity";"";"";"";"";"";"Not Active";"";"";"";"";"";"0";"CHEMBL965584";"Inhibition of bovine brain MAOB";"B";"BAO_0000019";"assay format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL2756";"Monoamine oxidase B";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1152129";"1";"Scientific Literature";"J Med Chem";"2008";"None";"";""
"CHEMBL1203211";"";"None";"285.77";"0";"1.66";"21";"COc1ccc([C@H]2C[C@@H](CN(C)C)OC2=O)cc1.Cl";"K inact";"'='";"0.017";"min-1";"";"";"";"";"";"";"";"";"0";"CHEMBL715307";"Kinetic constant for inactivation of MAO B from replot of half-lives of inactivation";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL2756";"Monoamine oxidase B";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1126900";"1";"Scientific Literature";"J Med Chem";"1993";"None";"";""
"CHEMBL108967";"";"None";"189.26";"0";"2.11";"8";"CN1CC=C(c2ccc(O)cc2)CC1";"k cat";"";"";"";"";"";"Not Active";"";"";"";"";"";"0";"CHEMBL728378";"Catalytic constant was measured against monoamine oxidase B (MAO-B) from beef liver; Inactive";"B";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2756";"Monoamine oxidase B";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1129640";"1";"Scientific Literature";"J Med Chem";"1996";"None";"";""
"CHEMBL440702";"";"None";"207.70";"0";"3.06";"4";"CN1CC=C(c2ccc(Cl)cc2)CC1";"Km";"'='";"200000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL734193";"Michaelis-Menten constant was measured against monoamine oxidase B (MAO-B) from beef liver";"B";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2756";"Monoamine oxidase B";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1129640";"1";"Scientific Literature";"J Med Chem";"1996";"None";"";""
"CHEMBL101664";"";"None";"193.68";"0";"2.72";"21";"Clc1ccc(C2=CCNCC2)cc1";"Ratio";"'='";"382.0";"";"";"";"";"";"";"";"";"";"0";"CHEMBL732525";"Ratio of Kcat and KM against monoamine oxidase B (MAO-B) from beef liver was calculated";"B";"BAO_0000019";"assay format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL2756";"Monoamine oxidase B";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1129640";"1";"Scientific Literature";"J Med Chem";"1996";"None";"";""
"CHEMBL122611";"";"None";"184.24";"0";"0.90";"35";"CN1CC=C(OC(=O)N(C)C)CC1";"Ratio";"'='";"57.0";"";"";"";"";"";"";"";"";"";"0";"CHEMBL732525";"Ratio of Kcat and KM against monoamine oxidase B (MAO-B) from beef liver was calculated";"B";"BAO_0000019";"assay format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL2756";"Monoamine oxidase B";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1129640";"1";"Scientific Literature";"J Med Chem";"1996";"None";"";""
"CHEMBL24172";"";"None";"173.26";"0";"2.41";"MPTP";"CN1CC=C(c2ccccc2)CC1";"Km";"'='";"390000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"1";"CHEMBL715308";"Michaelis-Menten constant against MAO B.";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL2756";"Monoamine oxidase B";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1127042";"1";"Scientific Literature";"J Med Chem";"1993";"None";"";""
"CHEMBL282036";"";"None";"179.29";"0";"2.47";"10a";"CN1CC=C(c2ccsc2)CC1";"Ratio";"'='";"80.0";"";"";"";"";"";"";"";"";"";"0";"CHEMBL850385";"Ratio between TN and Km against MAO A";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL2756";"Monoamine oxidase B";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1127042";"1";"Scientific Literature";"J Med Chem";"1993";"None";"";""
"CHEMBL282036";"";"None";"179.29";"0";"2.47";"10a";"CN1CC=C(c2ccsc2)CC1";"TN";"'='";"4.17";"uM min-1";"";"";"";"";"";"";"";"";"0";"CHEMBL715309";"Turnover number against MAO B (umol of substrate/min per umol of enzyme).";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL2756";"Monoamine oxidase B";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1127042";"1";"Scientific Literature";"J Med Chem";"1993";"None";"";""
